Book,Chapter,Section,Text,Title
9,33,5,"[5]
       
Σπαρτιῆται δὲ πρῶτα μὲν ἀκούσαντες δεινὰ ἐποιεῦντο καὶ μετίεσαν τῆς χρησμοσύνης τὸ παράπαν, τέλος δὲ δείματος μεγάλου ἐπικρεμαμένου τοῦ Περσικοῦ τούτου στρατεύματος καταίνεον μετιόντες. ὁ δὲ γνοὺς τετραμμένους σφέας οὐδ᾽ οὕτω ἔτι ἔφη ἀρκέεσθαι τούτοισι μούνοισι, ἀλλὰ δεῖν ἔτι τὸν ἀδελφεὸν ἑωυτοῦ Ἡγίην γίνεσθαι Σπαρτιήτην ἐπὶ τοῖσι αὐτοῖσι λόγοισι τοῖσι καὶ αὐτὸς γίνεται.",9.33.5
4,11,3,"[3]
       
οὔκων δὴ ἐθέλειν πείθεσθαι οὔτε τοῖσι βασιλεῦσι τὸν δῆμον οὔτε τῷ δήμῳ τοὺς βασιλέας: τοὺς μὲν δὴ ἀπαλλάσσεσθαι βουλεύεσθαι ἀμαχητὶ τὴν χωρῆν παραδόντας τοῖσι ἐπιοῦσι: τοῖσι δὲ βασιλεῦσι δόξαι ἐν τῇ ἑωυτῶν κεῖσθαι ἀποθανόντας μηδὲ συμφεύγειν τῷ δήμῳ, λογισαμένους ὅσα τε ἀγαθὰ πεπόνθασι καὶ ὅσα φεύγοντας ἐκ τῆς πατρίδος κακὰ ἐπίδοξα καταλαμβάνειν.",4.11.3
2,48,3,"[3]
       
διότι δὲ μέζον τε ἔχει τὸ αἰδοῖον καὶ κινέει μοῦνον τοῦ σώματος, ἔστι λόγος περὶ αὐτοῦ ἱρὸς λεγόμενος.",2.48.3
1,195,2,"[2]
       
σφρηγῖδα δὲ ἕκαστος ἔχει καὶ σκῆπτρον χειροποίητον: ἐπ᾽ ἑκάστῳ δὲ σκήπτρῳ ἔπεστι πεποιημένον ἢ μῆλον ἢ ῥόδον ἢ κρίνον ἢ αἰετὸς ἢ ἄλλο τι: ἄνευ γὰρ ἐπισήμου οὔ σφι νόμος ἐστὶ ἔχειν σκῆπτρον.",1.195.2
3,63,3,"[3]
       
ὃ μὲν δή σφι ἔλεγε οὐδὲν ἐπικατεψευσμένος, Καμβύσης δὲ εἶπε ‘Πρήξασπες, σὺ μὲν οἷα ἀνὴρ ἀγαθὸς ποιήσας τὸ κελευόμενον αἰτίην ἐκπέφευγας: ἐμοὶ δὲ τίς ἂν εἴη Περσέων ὁ ἐπανεστεὼς ἐπιβατεύων τοῦ Σμέρδιος οὐνόματος;’ ὁ δὲ εἶπε",3.63.3
8,8,2,"[2]
       
ὅτεῳ μὲν δὴ τρόπῳ τὸ ἐνθεῦτεν ἔτι ἀπίκετο ἐς τοὺς Ἓλληνας, οὐκ ἔχω εἰπεῖν ἀτρεκέως, θωμάζω δὲ εἰ τὰ λεγόμενα ἐστὶ ἀληθέα: λέγεται γὰρ ὡς ἐξ Ἀφετέων δὺς ἐς τὴν θάλασσαν οὐ πρότερον ἀνέσχε πρὶν ἢ ἀπίκετο ἐπὶ τὸ Ἀρτεμίσιον, σταδίους μάλιστά κῃ τούτους ἐς ὀγδώκοντα διὰ τῆς θαλάσσης διεξελθών.",8.8.2
9,27,6,"‘
      [6]
       
ἆρ᾽ οὐ δίκαιοι εἰμὲν ἔχειν ταύτην τὴν τάξιν ἀπὸ τούτου μούνου τοῦ ἔργου; ἀλλ᾽ οὐ γὰρ ἐν τῷ τοιῷδε τάξιος εἵνεκα στασιάζειν πρέπει, ἄρτιοι εἰμὲν πείθεσθαι ὑμῖν ὦ Λακεδαιμόνιοι, ἵνα δοκέει ἐπιτηδεότατον ἡμέας εἶναι ἑστάναι καὶ κατ᾽ οὕστινας: πάντῃ γὰρ τεταγμένοι πειρησόμεθα εἶναι χρηστοί. ἐξηγέεσθε δὲ ὡς πεισομένων.’",9.27.6
9,86,2,"[2]
       
ὡς δέ σφι ταῦτα ἔδοξε, οὕτω δὴ ἑνδεκάτῃ ἡμέρῃ ἀπὸ τῆς συμβολῆς ἀπικόμενοι ἐπολιόρκεον Θηβαίους, κελεύοντες ἐκδιδόναι τοὺς ἄνδρας: οὐ βουλομένων δὲ τῶν Θηβαίων ἐκδιδόναι, τήν τε γῆν αὐτῶν ἔταμνον καὶ προσέβαλλον πρὸς τὸ τεῖχος.",9.86.2
4,168,2,"[2]
       
οὗτοι δὲ μοῦνοι Λιβύων τοῦτο ἐργάζονται , καὶ τῷ βασιλέι μοῦνοι τὰς παρθένους μελλούσας συνοικέειν ἐπιδεικνύουσι. ἣ δὲ ἂν τῷ βασιλέι ἀρεστὴ γένηται, ὑπὸ τούτου διαπαρθενεύεται. παρήκουσι δὲ οὗτοι οἱ Ἀδυρμαχίδαι ἀπ᾽ Αἰγύπτου μέχρι λιμένος τῷ οὔνομα Πλυνός ἐστι.",4.168.2
2,101,2,"[2]
       
 τοῦτον δὲ ἀποδέξασθαι μνημόσυνα τοῦ Ἡφαίστου τὰ πρὸς βορέην ἄνεμον τετραμμένα προπύλαια, λίμνην τε ὀρύξαι, τῆς ἡ περίοδος ὅσων ἐστὶ σταδίων ὕστερον δηλώσω, πυραμίδας τε ἐν αὐτῇ οἰκοδομῆσαι, τῶν τοῦ μεγάθεος πέρι ὁμοῦ αὐτῇ τῇ λίμνῃ ἐπιμνήσομαι: τοῦτον μὲν τοσαῦτα ἀποδέξασθαι, τῶν δὲ ἄλλων οὐδένα οὐδέν.",2.101.2
4,78,4,"[4]
       
αὐτὸς δὲ ὅκως ἔλθοι ἐς τὸ τεῖχος καὶ τὰς πύλας ἐγκλῄσειε, τὴν στολὴν ἀποθέμενος τὴν Σκυθικὴν λάβεσκε ἂν Ἑλληνίδα ἐσθῆτα, ἔχων δ᾽ ἂν ταύτην ἠγόραζε οὔτε δορυφόρων ἑπομένων οὔτε ἄλλου οὐδενός: τὰς δὲ πύλας ἐφύλασσον, μή τίς μιν Σκυθέων ἴδοι ἔχοντα ταύτην τὴν στολήν: καὶ τά τε ἄλλα ἐχρᾶτο διαίτη Ἑλληνικῇ καὶ θεοῖσι ἱρὰ ἐποίεε κατὰ νόμους τοὺς Ἑλλήνων.",4.78.4
6,109,6,"‘
      [6]
       
ταῦτα ὦν πάντα ἐς σὲ νῦν τείνει καὶ ἐκ σέο ἤρτηται. ἢν γὰρ σὺ γνώμῃ τῇ ἐμῇ προσθῇ, ἔστι τοι πατρίς τε ἐλευθέρη καὶ πόλις πρώτη τῶν ἐν τῇ Ἑλλάδι: ἢν δὲ τὴν τῶν ἀποσπευδόντων τὴν συμβολὴν ἕλῃ, ὑπάρξει τοι τῶν ἐγὼ κατέλεξα ἀγαθῶν τὰ ἐναντία.’",6.109.6
4,115,2,"[2]
       
‘ἡμέας ἔχει φόβος τε καὶ δέος ὅκως χρὴ οἰκέειν ἐν τῷδε τῷ χώρῳ, τοῦτο μὲν ὑμέας ἀποστερησάσας πατέρων, τοῦτο δὲ γῆν τὴν ὑμετέρην δηλησαμένας πολλά. 
’",4.115.2
3,26,3,"[3]
       
λέγεται δὲ κατὰ τάδε ὑπ᾽ αὐτῶν Ἀμμωνίων: ἐπειδὴ ἐκ τῆς Ὀάσιος ταύτης ἰέναι διὰ τῆς ψάμμου ἐπὶ σφέας, γενέσθαι τε αὐτοὺς μεταξύ κου μάλιστα αὐτῶν τε καὶ τῆς Ὀάσιος, ἄριστον αἱρεομένοισι αὐτοῖσι ἐπιπνεῦσαι νότον μέγαν τε καὶ ἐξαίσιον, φορέοντα δὲ θῖνας τῆς ψάμμου καταχῶσαι σφέας, καὶ τρόπῳ τοιούτῳ ἀφανισθῆναι.  Ἀμμώνιοι μὲν οὕτω λέγουσι γενέσθαι περὶ τῆς στρατιῆς ταύτης.",3.26.3
9,26,4,"‘
      [4]
       
ἔδοξέ τε τοῖσι Πελοποννησίοισι ταῦτα εἶναι ποιητέα καὶ ἔταμον ὅρκιον ἐπὶ λόγῳ τοιῷδε, ἢν μὲν Ὕλλος νικήσῃ τὸν Πελοποννησίων ἡγεμόνα, κατιέναι Ἡρακλείδας ἐπὶ τὰ πατρώια, ἢν δὲ νικηθῇ, τὰ ἔμπαλιν Ἡρακλείδας ἀπαλλάσσεσθαι καὶ ἀπάγειν τὴν στρατιὴν ἑκατόν τε ἐτέων μὴ ζητῆσαι κάτοδον ἐς Πελοπόννησον.
’",9.26.4
7,23,2,"[2]
       
τοῖσι μέν νυν ἄλλοισι πλὴν Φοινίκων καταρρηγνύμενοι οἱ κρημνοὶ τοῦ ὀρύγματος πόνον διπλήσιον παρεῖχον: ἅτε γὰρ τοῦ τε ἄνω στόματος καὶ τοῦ κάτω τὰ αὐτὰ μέτρα ποιευμένων, ἔμελλέ σφι τοιοῦτο ἀποβήσεσθαι.",7.23.2
2,41,6,"[6]
       
ἐκ ταύτης τῆς πόλιος πλανῶνται πολλοὶ ἄλλοι ἐς ἄλλας πόλις, ἀνορύξαντες δὲ τὰ ὀστέα ἀπάγουσι καὶ θάπτουσι ἐς ἕνα χῶρον πάντες. κατὰ ταὐτὰ δὲ τοῖσι βουσὶ καὶ τἆλλα κτήνεα θάπτουσι ἀποθνήσκοντα: καὶ γὰρ περὶ ταῦτα οὕτω σφι νενομοθέτηται: κτείνουσι γὰρ δὴ οὐδὲ ταῦτα.",2.41.6
5,17,2,"[2]
       
ἔστι δὲ ἐκ τῆς Πρασιάδος λίμνης σύντομος κάρτα ἐς τὴν Μακεδονίην: πρῶτον μὲν γὰρ ἔχεται τῆς λίμνης τὸ μέταλλον ἐξ οὗ ὕστερον τούτων τάλαντον ἀργυρίου Ἀλεξάνδρῳ ἡμέρης ἑκάστης ἐφοίτα, μετὰ δὲ τὸ μέταλλον Δύσωρον καλεόμενον ὄρος ὑπερβάντα εἶναι ἐν Μακεδονίν.",5.17.2
8,24,2,"[2]
       
ὡς δὲ διέβη ἐς τὴν Ἱστιαίην ὁ κῆρυξ, σύλλογον ποιησάμενος παντὸς τοῦ στρατοπέδου ἔλεγε τάδε. ‘ἄνδρες σύμμαχοι, βασιλεὺς Ξέρξης τῷ βουλομένῳ ὑμέων παραδίδωσι ἐκλιπόντα τὴν τάξιν καὶ ἐλθόντα θεήσασθαι ὅκως μάχεται πρὸς τοὺς ἀνοήτους τῶν ἀνθρώπων, οἳ ἤλπισαν τὴν βασιλέος δύναμιν ὑπερβαλέεσθαι.’",8.24.2
8,87,4,"[4]
       
ὡς δὲ ἐνέβαλέ τε καὶ κατέδυσε, εὐτυχίῃ χρησαμένη διπλᾶ ἑωυτὴν ἀγαθὰ ἐργάσατο. ὅ τε γὰρ τῆς Ἀττικῆς νεὸς τριήραρχος ὡς εἶδέ μιν ἐμβάλλουσαν νηὶ ἀνδρῶν βαρβάρων, νομίσας τὴν νέα τὴν Ἀρτεμισίης ἢ Ἑλληνίδα εἶναι ἢ αὐτομολέειν ἐκ τῶν βαρβάρων καὶ αὐτοῖσι ἀμύνειν, ἀποστρέψας πρὸς ἄλλας ἐτράπετο.",8.87.4
2,100,4,"[4]
       
ταύτης μὲν πέρι τοσαῦτα ἔλεγον, πλὴν ὅτι αὐτήν μιν, ὡς τοῦτο ἐξέργαστο, ῥίψαι ἐς οἴκημα σποδοῦ πλέον, ὅκως ἀτιμώρητος γένηται.",2.100.4
1,44,2,"[2]
       
περιημεκτέων  δὲ τῇ συμφορῇ δεινῶς ἐκάλεε μὲν Δία καθάρσιον μαρτυρόμενος τὰ ὑπὸ τοῦ ξείνου πεπονθὼς εἴη ἐκάλεε δὲ ἐπίστιόν τε καὶ ἑταιρήιον, τὸν αὐτὸν τοῦτον ὀνομάζων θεόν, τὸν μὲν ἐπίστιον καλέων, διότι δὴ οἰκίοισι ὑποδεξάμενος τὸν ξεῖνον φονέα τοῦ παιδὸς ἐλάνθανε βόσκων, τὸν δὲ ἑταιρήιον, ὡς φύλακα συμπέμψας αὐτὸν εὑρήκοι πολεμιώτατον.",1.44.2
6,103,2,"[2]
       
καὶ αὐτῷ φεύγοντι Ὀλυμπιάδα ἀνελέσθαι τεθρίππῳ συνέβη, καὶ ταύτην μὲν τὴν νίκην ἀνελόμενόν μιν τὠυτὸ ἐξενείκασθαι τῷ ὁμομητρίῳ ἀδελφεῷ Μιλτιάδῃ: μετὰ δὲ τῇ ὑστέρῃ Ὀλυμπιάδι τῇσι αὐτῇσι ἵπποισι νικῶν παραδιδοῖ Πεισιστράτῳ ἀνακηρυχθῆναι, καὶ τὴν νίκην παρεὶς τούτῳ κατῆλθε ἐπὶ τὰ ἑωυτοῦ ὑπόσπονδος.",6.103.2
6,117,3,"[3]
       
λέγειν δὲ αὐτὸν περὶ τοῦ πάθεος ἤκουσα τοιόνδε τινὰ λόγον, ἄνδρα οἱ δοκέειν ὁπλίτην ἀντιστῆναι μέγαν, τοῦ τὸ γένειον τὴν ἀσπίδα πᾶσαν σκιάζειν: τὸ δὲ φάσμα τοῦτο ἑωυτὸν μὲν παρεξελθεῖν, τὸν δὲ ἑωυτοῦ παραστάτην ἀποκτεῖναι. ταῦτα μὲν δὴ Ἐπίζηλον ἐπυθόμην λέγειν.",6.117.3
2,134,2,"[2]
       
οὐδὲ ὦν οὐδὲ εἰδότες μοι φαίνονται λέγειν οὗτοι ἥτις ἦν ἡ Ῥοδῶπις: οὐ γὰρ ἄν οἱ πυραμίδα ἀνέθεσαν ποιήσασθαι τοιαύτην, ἐς τὴν ταλάντων χιλιάδες ἀναρίθμητοι ὡς λόγῳ εἰπεῖν ἀναισίμωνται: πρὸς δὲ ὅτι κατὰ Ἄμασιν βασιλεύοντα ἦν ἀκμάζουσα Ῥοδῶπις, ἀλλ᾽ οὐ κατὰ τοῦτον.",2.134.2
7,197,4,"[4]
       
Ξέρξης δὲ ταῦτα ἀκούσας ὡς κατὰ τὸ ἄλσος ἐγίνετο, αὐτός τε ἔργετο αὐτοῦ καὶ τῇ στρατιῇ πάσῃ παρήγγειλε, τῶν τε Ἀθάμαντος ἀπογόνων τὴν οἰκίην ὁμοίως καὶ τὸ τέμενος ἐσέβετο.",7.197.4
6,53,2,"[2]
       
ἔλεξα δὲ μέχρι Περσέος τοῦδε εἵνεκα, ἀλλ᾽ οὐκ ἀνέκαθεν ἔτι ἔλαβον, ὅτι οὐκ ἔπεστι ἐπωνυμίη Περσέι οὐδεμία πατρὸς θνητοῦ, ὥσπερ Ἡρακλέι Ἀμφιτρύων. ἤδη ὦν ὀρθῷ χρεωμένῳ μέχρι Περσέος ὀρθῶς εἴρηταί μοι: ἀπὸ δὲ Δανάης τῆς Ἀκρισίου καταλέγοντι τοὺς ἄνω αἰεὶ πατέρας αὐτῶν φαινοίατο ἂν ἐόντες οἱ τῶν Δωριέων ἡγεμόνες Αἰγύπτιοι ἰθαγενέες.",6.53.2
1,24,4,"[4]
       
ἀπειληθέντα δὴ τὸν Ἀρίονα ἐς ἀπορίην παραιτήσασθαι, ἐπειδή σφι οὕτω δοκέοι, περιιδεῖν αὐτὸν ἐν τῇ σκευῇ πάσῃ στάντα ἐν τοῖσι ἑδωλίοισι ἀεῖσαι: ἀείσας δὲ ὑπεδέκετο  ἑωυτὸν  κατεργάσασθαι.",1.24.4
7,189,3,"[3]
       
εἰ μέν νυν διὰ ταῦτα τοῖσι βαρβάροισι ὁρμέουσι Βορέης ἐπέπεσε, οὐκ ἔχω εἰπεῖν: οἱ δ᾽ ὦν Ἀθηναῖοι σφίσι λέγουσι βοηθήσαντα τὸν Βορέην πρότερον καὶ τότε ἐκεῖνα κατεργάσασθαι, καὶ ἱρὸν ἀπελθόντες Βορέω ἱδρύσαντο παρὰ ποταμὸν Ἰλισσόν.",7.189.3
1,93,3,"[3]
       
οὖροι δὲ πέντε ἐόντες ἔτι καὶ ἐς ἐμὲ ἦσαν ἐπὶ τοῦ σήματος ἄνω, καί σφι γράμματα ἐνεκεκόλαπτο τὰ ἕκαστοι ἐξεργάσαντο, καὶ ἐφαίνετο μετρεόμενον τὸ τῶν παιδισκέων ἔργον ἐὸν μέγιστον.",1.93.3
2,111,4,"[4]
       
τῆς δὲ νιψάμενος τῷ οὔρῳ ἀνέβλεψε, ταύτην δὲ ἔσχε αὐτὸς γυναῖκα. ἀναθήματα δὲ ἀποφυγὼν τὴν πάθην τῶν ὀφθαλμῶν ἄλλα τε ἀνὰ τὰ ἱρὰ πάντα τὰ λόγιμα ἀνέθηκε καὶ τοῦ γε λόγον μάλιστα ἄξιον ἐστὶ ἔχειν, ἐς τοῦ Ἡλίου τὸ ἱρὸν ἀξιοθέητα ἀνέθηκε ἔργα, ὀβελοὺς δύο λιθίνους, ἐξ ἑνὸς ἐόντα ἑκάτερον λίθου, μῆκος μὲν ἑκάτερον πηχέων ἑκατόν, εὖρος δὲ ὀκτὼ πηχέων.",2.111.4
7,183,2,"[2]
       
τῶν δὲ δέκα νεῶν τῶν βαρβάρων τρεῖς ἐπήλασαν περὶ τὸ ἕρμα τὸ μεταξὺ ἐὸν Σκιάθου τε καὶ Μαγνησίης, καλεόμενον δὲ Μύρμηκα. ἐνθαῦτα οἱ βάρβαροι ἐπειδὴ στήλην λίθου ἐπέθηκαν κομίσαντες ἐπὶ τὸ ἕρμα, ὁρμηθέντες αὐτοὶ ἐκ Θέρμης, ὥς σφι τὸ ἐμποδὼν ἐγεγόνεε καθαρόν, ἐπέπλεον πάσῃσι τῇσι νηυσί, ἕνδεκα ἡμέρας παρέντες μετὰ τὴν βασιλέος ἐξέλασιν ἐκ Θέρμης.",7.183.2
7,10A,2,"‘
      [2]
       
 ἐγὼ δὲ καὶ πατρὶ τῷ σῷ, ἀδελφεῷ δὲ ἐμῷ Δαρείῳ ἠγόρευον μὴ στρατεύεσθαι ἐπὶ Σκύθας, ἄνδρας οὐδαμόθι γῆς ἄστυ νέμοντας. ὁ δὲ ἐλπίζων Σκύθας τοὺς νομάδας καταστρέψεσθαι ἐμοί τε οὐκ ἐπείθετο, στρατευσάμενός τε πολλοὺς καὶ ἀγαθοὺς τῆς στρατιῆς ἀποβαλὼν ἀπῆλθε.
’",7.10A.2
